username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-08-24 00:24;10;14;"@CMOKerala made a false propaganda in SC that water released from mullai Periyar by TN was a reason of floods.why wld u intentionally forgot the sudden release of water from other 33 dams by ur govt?Instead of playing dirty politics,accept ur failure and resign #KeralaFlood";;@CMOKerala;#KeralaFlood;"1032702652239376384";https://twitter.com/siddusayz/status/1032702652239376384
;2018-08-24 00:18;78;173;"One of my friends said that Congress is trying to get a lot of funds from centre in the name of #KeralaFlood only to fund its 2019 election campaign. Possible? https:// twitter.com/NewIndianXpres s/status/1032675111231520770 …";;;#KeralaFlood;"1032701102377119744";https://twitter.com/Being_Humor/status/1032701102377119744
;2018-08-23 23:53;0;0;"'This is from HDFC bank credit card dept.' 'I'm from Kerala.' 'Sorry sir, bye.' #littlemercies #keralafloods #KeralaFlood #Humor #jokes";;;#littlemercies #keralafloods #KeralaFlood #Humor #jokes;"1032694911248809984";https://twitter.com/ThommenJose/status/1032694911248809984
;2018-08-23 23:47;0;1;"Siddhivinayak shabrimala Vaishnava Devi Tirupati all have donated funds! I haven't heard anything from Jama Masjid Ajmer sharif churches "?! Just a curiosity!! #KeralaFlood";;;#KeralaFlood;"1032693414909730816";https://twitter.com/drabhish007/status/1032693414909730816
;2018-08-23 23:29;2;8;"ശരിക്കും..?? കേരളം ശരിക്കും പ്വൊളിച്ച്..!! From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032688881299337216";https://twitter.com/drishtadyumnan/status/1032688881299337216
;2018-08-23 23:13;8;16;"Sudden Release From #Mullaperiyar Dam One Of The Causes Of Flood, Kerala Govt Submits In SC [Read Affidavit] https://www. livelaw.in/sudden-release -from-mullaperiyar-dam-one-of-the-causes-of-flood-kerala-govt-submits-in-sc-read-affidavit/ … #KeralaFlood";;;#Mullaperiyar #KeralaFlood;"1032684734860513280";https://twitter.com/LiveLawIndia/status/1032684734860513280
;2018-08-23 23:04;1;0;"Spoke to someone few minutes ago, who hails from #Aranmula . He sounds so done, says it's unbelievable chaos around his place, 10+ days no electricity & disturbing silence everywhere #Keralaflood";;;#Aranmula #Keralaflood;"1032682452966203392";https://twitter.com/rtkwt/status/1032682452966203392
;2018-08-23 23:00;1;0;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032681455141507074";https://twitter.com/ameeennn/status/1032681455141507074
;2018-08-23 22:25;1;0;"Foreign Aid : The art of snatching money from a poor person in a rich country and give it to a rich person in a poor country #KeralaFlood #UAEStandsWithKerala #ForeignAidControversy";;;#KeralaFlood #UAEStandsWithKerala #ForeignAidControversy;"1032672626152558592";https://twitter.com/harryharan911/status/1032672626152558592
;2018-08-23 22:14;11;42;"Appreciate this gesture of solidarity and offer of humanitarian assistance from @ImranKhanPTI #PrimeMinister #Pakistan for #KeralaFlood #India https:// twitter.com/ImranKhanPTI/s tatus/1032637468531666945 …";;@ImranKhanPTI;#PrimeMinister #Pakistan #KeralaFlood #India;"1032669856120762368";https://twitter.com/beenasarwar/status/1032669856120762368
;2018-08-23 22:06;1;0;"In another 60 minuets I can predict my future. I will be deleting 41 Sanghi friends from friend’s list. #keralaflood .";;;#keralaflood;"1032667789281120256";https://twitter.com/designermanu/status/1032667789281120256
;2018-08-23 22:02;1;2;"One who visits Kerala loves Kerala. But those Sanghs who always visit Kerala via National Medias think Kerala is full of Red Terror, Christians and Muslims. Just understand, We are a bit different from you! We have Red but no Terror! #LetKeralaLive #KeralaFlood https:// twitter.com/nagarjund/stat us/1032155196112039936 …";;;#LetKeralaLive #KeralaFlood;"1032666857021431808";https://twitter.com/nj_nijesh/status/1032666857021431808
;2018-08-23 21:47;1;2;"• A Big Thank You To All From The Bottom Of My Heart #NorthChennaisfc & #NorthChennaiSFCYW | @Suriya_offl @rajsekarpandian @prabhu_sr #KeralaFloodRelief #KeralaFlood pic.twitter.com/tTZZDQpSRA";;@Suriya_offl @rajsekarpandian @prabhu_sr;#NorthChennaisfc #NorthChennaiSFCYW #KeralaFloodRelief #KeralaFlood;"1032663051080585216";https://twitter.com/Aravind_NCSFC/status/1032663051080585216
;2018-08-23 21:21;1;1;"A #Sikh jawan from #IndianArmy working overtime to supply crucial aid to stranded #KeralaFlood victims #India is the world's most diverse country & its heartening to see entire country unite due to #KeralaFloods #WeAreOne #IndiaIsShining #KeralaFloodRelief #KeralaSOS #Kerala pic.twitter.com/EgtJYhuJ8E";;;#Sikh #IndianArmy #KeralaFlood #India #KeralaFloods #WeAreOne #IndiaIsShining #KeralaFloodRelief #KeralaSOS #Kerala;"1032656656088346624";https://twitter.com/VocalHindustani/status/1032656656088346624
;2018-08-23 20:01;1;6;"Appeal for #KeralaFloodRelief from @JamiatNGO 's @Muftimdismailq3 #Malegaon #KeralaFlood pic.twitter.com/hdPMDJnCHR";;@JamiatNGO @Muftimdismailq3;#KeralaFloodRelief #Malegaon #KeralaFlood;"1032636345628352515";https://twitter.com/ismailwafa_/status/1032636345628352515
;2018-08-23 19:59;0;0;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032636026101981185";https://twitter.com/old_india/status/1032636026101981185
;2018-08-23 19:58;70;220;"• A Big Thank You To All From The Bottom Of My Heart #NorthChennaisfc & #NorthChennaiSFCYW | @Suriya_offl @rajsekarpandian @prabhu_sr #KeralaFloodRelief #KeralaFlood @SuriyaFansClub - @praveenthomas55 pic.twitter.com/q3anWsfzYt";;@Suriya_offl @rajsekarpandian @prabhu_sr @SuriyaFansClub @praveenthomas55;#NorthChennaisfc #NorthChennaiSFCYW #KeralaFloodRelief #KeralaFlood;"1032635694491914240";https://twitter.com/NorthchennaiYW/status/1032635694491914240
;2018-08-23 19:46;108;291;"• A Big Thank You To All From The Bottom Of My Heart #NorthChennaisfc & #NorthChennaiSFCYW | @Suriya_offl @rajsekarpandian @prabhu_sr #KeralaFloodRelief #KeralaFlood - @hari_aisfc pic.twitter.com/s4dI7XmrLz";;@Suriya_offl @rajsekarpandian @prabhu_sr @hari_aisfc;#NorthChennaisfc #NorthChennaiSFCYW #KeralaFloodRelief #KeralaFlood;"1032632631593062400";https://twitter.com/SuriyaFansClub/status/1032632631593062400
;2018-08-23 19:42;1;0;"Just seen these volunteers from Arunodaya Cultural Foundation Telangana. Look at the spirit of helping others that comes from within. Salute to these volunteers. They are collecting funds for #Keralaflood @KTRTRS @PiyushGoyal I did my part pic.twitter.com/gzomMEqxJj";;@KTRTRS @PiyushGoyal;#Keralaflood;"1032631592332582916";https://twitter.com/MadelkarVijay/status/1032631592332582916
;2018-08-23 17:57;0;0;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032605274228502528";https://twitter.com/Amit_knc2015/status/1032605274228502528
;2018-08-23 17:42;0;1;"We r here without celebrate from Kerala Respected PM give us disaster fund #Keralaflood";;;#Keralaflood;"1032601580120330241";https://twitter.com/FASALUDHEEN18/status/1032601580120330241
;2018-08-23 17:38;0;0;"'PREMAM' to Kerala from Chennai! @theprimecinema #KeralaFloods #KeralaFloodRelief #KeralaFlood https:// primecinema.in/premam-kerala- chennai/ …";;@theprimecinema;#KeralaFloods #KeralaFloodRelief #KeralaFlood;"1032600578784866306";https://twitter.com/theprimecinema/status/1032600578784866306
;2018-08-23 17:32;0;0;"@sumanthraman @khushsundar @KasthuriShankar #KeralaFlood “Kerala Says Sudden Release of Water from Mullaperiyar Dam by Tamil Nadu Chief Cause of Floods”- Shame on Kerala blaming TN Govt , Mullaiperiyar could hv even held upto 152 ft but 142 ft was TN right as per SC Order";;@sumanthraman @khushsundar @KasthuriShankar;#KeralaFlood;"1032598914887639041";https://twitter.com/asriramv/status/1032598914887639041
;2018-08-23 17:22;0;0;"A kind-hearted gesture from #Actor #RaghavaLawrence . He has donated ₹1Cr for #KeralaFloodRelief to Kerala CM. #KeralaFlood #KeralaReliefFund #Kerala #KeralaRebuild pic.twitter.com/J3wKtCUEMj";;;#Actor #RaghavaLawrence #KeralaFloodRelief #KeralaFlood #KeralaReliefFund #Kerala #KeralaRebuild;"1032596476990390272";https://twitter.com/IND_MovieRating/status/1032596476990390272
;2018-08-23 16:56;1;3;"Colleague from @KingsCollegeLon Ernakulam’s Inspector General of Police is in thick of #Kerala flood relief. Police and military have been out rescuing stranded, delivering aid More than 400 dead. A MILLION displaced @ShirazMaher @Ashequeh @AadityaDave90 #KeralaFlood @CMOKerala https:// twitter.com/MirrorNow/stat us/1032230105731325952 …";;@KingsCollegeLon @ShirazMaher @Ashequeh @AadityaDave90 @CMOKerala;#Kerala #KeralaFlood;"1032589908907569152";https://twitter.com/oneillyatescbc/status/1032589908907569152
;2018-08-23 16:29;1;0;"GOI might refuse aid from UAE for #KeralaFlood , but no, not because of what propagandists are claiming : GOI refused Tusami aid 2004 / even from the US subsequent to Uttarakhand floods - http://www. opindia.com/2018/08/modi-g overnment-might-refuse-uae-aid-for-kerala-floods-here-is-why/ …";;;#KeralaFlood;"1032583222230745088";https://twitter.com/RRkchand/status/1032583222230745088
;2018-08-23 16:13;2;1;"Scenes of destruction from Chengannur in #Kerala , which was one do the worst affected districts in the #KeralaFlood pic.twitter.com/naxrYxHdqG";;;#Kerala #KeralaFlood;"1032579121803677698";https://twitter.com/shaswatidas/status/1032579121803677698
;2018-08-23 15:58;1;1;"Dear Prime sinister @narendramodi , eight years old Anupriya from Villupuram used her 4 year hundiyal savings of ₹8,846 to buy herself a cycle, instead she donated it to #KeralaFlood Relief. Have some shame man. #BjpBlocksUaeAide #LetKeralaLive";;@narendramodi;#KeralaFlood #BjpBlocksUaeAide #LetKeralaLive;"1032575334237925377";https://twitter.com/EugineMichel/status/1032575334237925377
;2018-08-23 15:36;0;0;"Dear this vedio is not from thrissur. It's from malappuram- Vengara... don't spread fake messages. #request #Keralaflood pic.twitter.com/AqB97y1SLb";;;#request #Keralaflood;"1032569768337756161";https://twitter.com/RameezRemi/status/1032569768337756161
;2018-08-23 15:34;1;1;"When we able to take care of ourselves we don't suppose take help from anyone... We have to refuse it saying No Thanks . #keralaflood";;;#keralaflood;"1032569348538462208";https://twitter.com/BadsaraAnkit/status/1032569348538462208
;2018-08-23 15:30;1;0;"Moru kaachiyathu - from Mildly Indian https:// mildlyindian.com/moru-curry-but termilk-ayurvedic/ … #keralaflood #donate #floodrelief #recipe";;;#keralaflood #donate #floodrelief #recipe;"1032568296229359617";https://twitter.com/mildlyindian/status/1032568296229359617
;2018-08-23 15:17;1;0;"Little mercies "Hello, this is Avneet from HDFC bank credit card department." "See, I'm from Kerala." "Ok, sorry sir. Bye." #Keralaflood";;;#Keralaflood;"1032565084848095233";https://twitter.com/ThommenJose/status/1032565084848095233
;2018-08-23 15:08;2;2;"What kerala learn from a flood???? #KeralaFlood https:// twitter.com/fannaforu/stat us/1032559782945873920 …";;;#KeralaFlood;"1032562710859280384";https://twitter.com/thofiq_IND/status/1032562710859280384
;2018-08-23 15:03;1;0;"Prisoners from Kerala jail gave ₹12 lakhs from their wages for Kerala flood relief in addition with 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, medicines and clothes. #KeralaFlood #Prisoners #KeralaFloodRelief";;;#KeralaFlood #Prisoners #KeralaFloodRelief;"1032561385526317056";https://twitter.com/Its_DineshKumar/status/1032561385526317056
;2018-08-23 14:50;1;1;"Teams drawn from different areas, including electricians and plumbers, have also been deployed #KeralaFlood https://www. dtnext.in/News/National/ 2018/08/23143126/1085507/Cleanup-operations-gather-steam-in-floodhit-Kerala.vpf …";;;#KeralaFlood;"1032558307175587840";https://twitter.com/dt_next/status/1032558307175587840
;2018-08-23 14:46;1;3;"A takeaway from #KeralaFlood relief ops is if we all work together - people, tech, govt, pvt. sector, NGOs - anything is possible. Kudos to all who joined hands to do their part! Imagine the changes we can create with more #collaboration on more issues. https:// yourstory.com/2018/08/startu ps-providing-helping-hand-flood-affected-kerala/ …";;;#KeralaFlood #collaboration;"1032557055373074432";https://twitter.com/cchid108/status/1032557055373074432
;2018-08-23 14:02;1;0;"RS 51 lakh is huge huge money thanks @SrBachchan 's whole star family . #SunnyLeone who has donated peanuts like money should get inspiration from this Mahanayak century . #KeralaFloods #KeralaFloodRelief #KeralaFlood https:// twitter.com/TimesNow/statu s/1032515279018971136 …";;@SrBachchan;#SunnyLeone #KeralaFloods #KeralaFloodRelief #KeralaFlood;"1032545998734643201";https://twitter.com/MediaNorms/status/1032545998734643201
;2018-08-23 13:59;3;1;"Requirement from Ranni- Disinfectant, bleaching powder, gloves, cleaning materials, mats , clothes, dettol, chlorine, vessels #KeralaFloods #KeralaFloodRelief #KeralaFlood #LetKeralaLive #Donate4Kerala #DonateForKerala pic.twitter.com/uOCtJUXtWh";;;#KeralaFloods #KeralaFloodRelief #KeralaFlood #LetKeralaLive #Donate4Kerala #DonateForKerala;"1032545425352470529";https://twitter.com/iKamranShahid/status/1032545425352470529
;2018-08-23 13:58;2;1;"#keralaflood Ashamed at the attitude of some malayalis in fomenting secession, foul language against India, justifying free funds inflow from foreign governments, false news propaganda, attempting soul-harvesting etc in this horrendous tragedy. We should stand as one now, please.";;;#keralaflood;"1032545205965078529";https://twitter.com/inrealisation/status/1032545205965078529
;2018-08-23 13:45;0;0;"@itsSSR u r truely a hero for all those who are the victims of #keralaflood .The people Including me, we all Keralites are very thankful to you lot's of luv from Entire kerala Always.U r one of my favorite actor and from now always remain a special position in every heart";;@itsSSR;#keralaflood;"1032541930624704514";https://twitter.com/FithaAysha/status/1032541930624704514
;2018-08-23 13:33;238;491;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032538758518726657";https://twitter.com/iKamranShahid/status/1032538758518726657
;2018-08-23 13:02;9;32;". @narendramodi eight years old Anupriya from Villupuram used her 4 year hundiyal savings of ₹8,846 to buy herself a cycle, instead she donated it to #KeralaFlood Relief. #LetKeralaLive pic.twitter.com/gowuX4Yaab";;@narendramodi;#KeralaFlood #LetKeralaLive;"1032530945809764352";https://twitter.com/RRPMalayil/status/1032530945809764352
;2018-08-23 12:20;2;2;"Floods can often result in an epidemic of mass proportions. Dr Shalini Joshi from Fortis lists down ways to prevent it. @FortisBangalore #KeralaFloods #KeralaFlood #healthnews #healthandsafety #healthandwellness #healthcare #KeralaRains https://www. latestly.com/lifestyle/heal th-wellness/kerala-floods-2018-expert-tips-to-protect-your-health-after-a-flood-339569.html …";;@FortisBangalore;#KeralaFloods #KeralaFlood #healthnews #healthandsafety #healthandwellness #healthcare #KeralaRains;"1032520335344713728";https://twitter.com/latestly/status/1032520335344713728
;2018-08-23 12:17;0;0;"Hindu help line workers loading relief materials to Kerala from Bangalore. They sent 30 truck material till now. #KeralaFlood Let the suffering women of Kerala wear the sarees of Amma" told Kanchi Acharya while sending the sarees of Kanchi Kamakshi Devi. pic.twitter.com/ux4y4Mu5Jp";;;#KeralaFlood;"1032519754899238912";https://twitter.com/aditaythakur/status/1032519754899238912
;2018-08-23 11:52;0;1;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032513476055449605";https://twitter.com/NirmalGanguly/status/1032513476055449605
;2018-08-23 11:41;0;0;"#KeralaFlood Rs 88,000 crore from Japan for Bullet train. Not a penny for disaster-affected people?";;;#KeralaFlood;"1032510651070128128";https://twitter.com/cpgeevan/status/1032510651070128128
;2018-08-23 10:43;25;86;"Till Y'day ur tweets were in favour of the UAE aid to #KeralaFlood seems like you have got call from the "250 member team" BTW same logic should extends to Indian Govt. and rather than spending on Bullet train, use that Money to improve Railway safety @bainjal @rohini_sgh";;@bainjal @rohini_sgh;#KeralaFlood;"1032496058734182401";https://twitter.com/MukeshJaswal18/status/1032496058734182401
;2018-08-23 10:30;49;180;"Strong views being expressed by many against accepting foreign aid from UAE. One view is that instead of giving that money, authorities in UAE offer better living conditions for many indian labourers there. #KeralaFlood";;;#KeralaFlood;"1032492710391898112";https://twitter.com/bhupendrachaube/status/1032492710391898112
;2018-08-23 10:17;0;0;"@KuwaitAirways Shame on Kuwait Airways for charging re-booking penalties on trips to #kerala , India even during a state of emergency. Profiting from the disaster. PLEASE SHARE/LIKE this post so people know how greedy they you! #keralaflood #prayforkerala";;@KuwaitAirways;#kerala #keralaflood #prayforkerala;"1032489411110420480";https://twitter.com/mallucryptoguy/status/1032489411110420480
;2018-08-23 09:38;0;0;"@arunjaitley amended the #FCRA foreign contribution regulations act so no scrutiny of foreign donations to political patties is possible (retrospectively from 1976). While they keep harassing NGOs for it, while they keep victims of #KeralaFlood from getting the much needed help. https:// twitter.com/Kumar_Ke5hav/s tatus/1032318393968295939 …";;@arunjaitley;#FCRA #KeralaFlood;"1032479656417615872";https://twitter.com/_Apolitical_/status/1032479656417615872
;2018-08-23 09:16;2372;7718;"From the prisons in Kerala came 61000 chapatis, 10000 Idlis, Upma, Rice-n-coconut roasted powder, bread, jam, clothes, medicines And Rs 12 lakh from the prisoners’ wages for relief. #KeralaFlood";;;#KeralaFlood;"1032474018887213056";https://twitter.com/MathewLiz/status/1032474018887213056
;2018-08-23 09:00;0;0;"Just seen these volunteers from Arunodaya Cultural Foundation Telangana. Look at the spirit of helping others that comes from within. Salute to these volunteers. They are collecting funds for #Keralaflood @KTRTRS @PiyushGoyal I did my part pic.twitter.com/y23JI4yPab";;@KTRTRS @PiyushGoyal;#Keralaflood;"1032470075641679877";https://twitter.com/MadelkarVijay/status/1032470075641679877
;2018-08-23 08:55;0;0;"Just seen these volunteers from Arunodaya Cultural Foundation Telangana. Look at the spirit of helping others that comes from within. Salute to these volunteers. They are collecting funds for #Keralaflood @KTRTRS @PiyushGoyal I did my part pic.twitter.com/wH5mwhRiQK";;@KTRTRS @PiyushGoyal;#Keralaflood;"1032468748513341443";https://twitter.com/MadelkarVijay/status/1032468748513341443
;2018-08-23 08:45;0;0;"@DefenceMinIndia ma'am kerala requires help now from Armd forces. If you can provide help in cleaning streets roads and surrounding areas so that people can come back to normal life as soon as possible. @asianetnewstv @narendramodi #Keralaflood #HelpKerala";;@DefenceMinIndia @asianetnewstv @narendramodi;#Keralaflood #HelpKerala;"1032466372817637376";https://twitter.com/Jathish_n/status/1032466372817637376
;2018-08-23 08:35;1;0;"#KeralaFlood Pride to as a cover for national shame? Why prefer UPA policy and not Vajpai's policy of accepting massive foreign aid that helped Gujarat to recover from 2001 earthquake? Is Modi Govt following MMS policies for everything? Really? https://www. facebook.com/story.php?stor y_fbid=1793861507315684&id=100000755571749 …";;;#KeralaFlood;"1032463860018671619";https://twitter.com/cpgeevan/status/1032463860018671619
;2018-08-23 08:15;14;13;"In between the discussion of #KeralaFloods in Germany , @RahulGandhi is checking what foods can be supplied to victims of #KeralaFlood from a Subway counter. pic.twitter.com/fXSiaEtc1w";;@RahulGandhi;#KeralaFloods #KeralaFlood;"1032458776312406016";https://twitter.com/AskTamal/status/1032458776312406016
;2018-08-23 08:01;1;1;"A report in Malayala Manorama says Manmohan Singh govt had reviewed no-aids- from -overseas policy within a week #keralaflood pic.twitter.com/Ywa0kHydDb";;;#keralaflood;"1032455259015270401";https://twitter.com/MathewLiz/status/1032455259015270401
;2018-08-23 07:12;1;0;"#keralapolice #keralaflood #standwithkerala #operation_jalaraksha Inspiring words from Sri. Mohanlal https://www. facebook.com/10019401007243 8/posts/1891576954267459/ …";;;#keralapolice #keralaflood #standwithkerala #operation_jalaraksha;"1032442953250287617";https://twitter.com/IIEMS_/status/1032442953250287617
;2018-08-23 06:40;5;11;"All contributions towards this fund are exempt from income tax under section 80(G) https://www. financialexpress.com/money/what-are -the-income-tax-benefits-to-donors-of-kerala-flood-victims/1288662/ … #keralaflood #keralafloodrelief";;;#keralaflood #keralafloodrelief;"1032434748185030656";https://twitter.com/FinancialXpress/status/1032434748185030656
;2018-08-23 02:09;2;0;"#KeralaFlood #KeralaFloods2018 #KeralaFloodRelief @PMOIndia @CMOKerala #aluva A pic from my home after the disaster when water started receding. Was heartbroken to see our shattered hard work since years. You may be feel sympathetic, but going through this is quite hard pic.twitter.com/pPKrvapzD8";;@PMOIndia @CMOKerala;#KeralaFlood #KeralaFloods2018 #KeralaFloodRelief #aluva;"1032366679689322496";https://twitter.com/me_thachi/status/1032366679689322496
;2018-08-23 01:46;0;0;"@narendramodi Sir , I am from kerala. I strongly disagree with the central government decision to block helping hand from UAE and other countries. This is the time we keralites need the support of central government and It was disappointing . #keralaflood2018 #KeralaFlood";;@narendramodi;#keralaflood2018 #KeralaFlood;"1032360796976820227";https://twitter.com/anoobisb/status/1032360796976820227
;2018-08-23 00:14;23;26;"#KeralaFlood This #UAE Aid story is turning out to be like this #SalmaSabrinaCycle (courtesy of MediaCrooks in those days). Two Media Houses (<5min gap) spoke about the INR 700 Crore Aid from UAE, CM & FM picked it up,... https://www. facebook.com/SureshEn/posts /10156361723366346 …";;;#KeralaFlood #UAE #SalmaSabrinaCycle;"1032337734621380609";https://twitter.com/surnell/status/1032337734621380609
;2018-08-23 00:04;50;36;"#KeralaFlood This #UAE Aid story is turning out to be like this #SalmaSabrinaCycle (courtesy of MediaCrooks in those days). Two Media Houses (<5min gap) spoke about the INR 700 Crore Aid from UAE, CM & FM picked it up, spoke about it. The same media houses then quotes CM & FM pic.twitter.com/uVQpYAGDTL";;;#KeralaFlood #UAE #SalmaSabrinaCycle;"1032335171591307264";https://twitter.com/surnell/status/1032335171591307264
;2018-08-22 23:56;6;14;"#SevaBharati Kerala Vanavasi Vikasa Kendra Kannur Vibhag Organising Secretary P. Krishnan receives food materials for victims of #KeralaFlood from Panathur Mylatti Tribal Colony, Kasargod @RSSorg @BJP4Keralam @BJP4India @kumarnandaj @KiranKS @rajeshpadmar @DattaHosabale @samvada pic.twitter.com/u0d1X95ANN";;@RSSorg @BJP4Keralam @BJP4India @kumarnandaj @KiranKS @rajeshpadmar @DattaHosabale @samvada;#SevaBharati #KeralaFlood;"1032333325212381184";https://twitter.com/sathyan86/status/1032333325212381184
;2018-08-22 23:45;47;111;"Kerala's legal counsel Adv @mohankatarki donates Rs. 1 lakh to CMDRF and pledges that he will refrain from sending any bills in respect of his appearances and conferences in the PIL on #Mullaperiyar & #KeralaFlood Thank you Mohan Sir pic.twitter.com/8SFAMcapDc";;@mohankatarki;#Mullaperiyar #KeralaFlood;"1032330527913562113";https://twitter.com/jamewils/status/1032330527913562113
;2018-08-22 23:45;4;4;"India not to accept donations from foreign govts for #Keralaflood relief. Good step taken by the govt. #BharatMataKiJai @narendramodi https://www. financialexpress.com/india-news/ind ia-not-to-accept-donations-from-foreign-govts-for-kerala-flood-relief/1288746/ …";;@narendramodi;#Keralaflood #BharatMataKiJai;"1032330503137849344";https://twitter.com/AjayKushwaha_/status/1032330503137849344
;2018-08-22 23:33;0;0;"@Cristiano being your big fan from INDIA. i just want to confirm have donated money for #KeralaFlood . People are sharing you have donated 77 crores INR . Please confirm.";;@Cristiano;#KeralaFlood;"1032327390591164416";https://twitter.com/iamGjogi/status/1032327390591164416
;2018-08-22 23:33;1;1;"I don't know what's the prob. of government to accepting foreign aid for #KeralaFlood even they can take huge loan from Japan for b.train";;;#KeralaFlood;"1032327303827611649";https://twitter.com/amiroffice_/status/1032327303827611649
;2018-08-22 23:32;2;4;"The #Kerala floods have been devastating for so many and we support recovery efforts underway. We provided temporary shelter at our #kochi office to approximately 40 families who had been displaced from their homes for several days until they could relocate. #KeralaFlood pic.twitter.com/066Dh8TvS2";;;#Kerala #kochi #KeralaFlood;"1032327086839492608";https://twitter.com/kalkitech/status/1032327086839492608
;2018-08-22 23:19;1;0;"BJP Central Govt. has rejected the help from UAE , QATAR , OMAN , THAILAND and the UN . #keralaflood #malayali #unitedkerala @BJP4India @BJPKerala1";;@BJP4India @BJPKerala1;#keralaflood #malayali #unitedkerala;"1032323783862964229";https://twitter.com/shakkeerpp1/status/1032323783862964229
;2018-08-22 23:17;0;1;"Modiji: whats that in your bag? BusinessMan: some cash of 700 cr INR Modiji: I will not alloy you to give this money to help #KeralaFlood BusinessMan: this money is not for #KeralaFlood .this is loan I have taken from Indian banks and I am going to forign. Modiji: go man..jaldi";;;#KeralaFlood #KeralaFlood;"1032323295331287041";https://twitter.com/spksuhas/status/1032323295331287041
;2018-08-22 23:16;0;2;"I am also waiting for this data.Some guys dont know that apart from water released from dam rain water also joins with river .Data for both Periyar and Bharathapuzha must be released to know actual amount of water released from dam vs actual water flow in river. #KeralaFlood";;;#KeralaFlood;"1032323035888410624";https://twitter.com/rocking2akshay/status/1032323035888410624
;2018-08-22 23:09;8;12;"Kerla's brothers praising *"Thanx for PUNJAB....."* *"Thanx for PUNJAB....."* *While Unloading Relief Boxes Sent from Punjab...* #KeralaFloodRescue #KeralaFloodsRelief #KeralaRains #kerala #KeralaFlood pic.twitter.com/XeqapIbq8i";;;#KeralaFloodRescue #KeralaFloodsRelief #KeralaRains #kerala #KeralaFlood;"1032321456200245253";https://twitter.com/GurlivSingh6/status/1032321456200245253
;2018-08-22 23:01;0;0;"From 2004 many calamities happened in INDIA. Some are huge in comparison to #KeralaFlood & some are small. The policy not changed till then. I don't think there is any necessary to change that now.";;;#KeralaFlood;"1032319464820289536";https://twitter.com/AgrTweet/status/1032319464820289536
;2018-08-22 22:19;5;9;"Rebuilding Kerala: Help Kerala from anywhere in the world using ether or INR. Every drop counts! Donate now and RT @coindelta_ https:// coindelta.com/helping-blocks #RebuildKerala #blockchain #KeralaFlood";;@coindelta_;#RebuildKerala #blockchain #KeralaFlood;"1032308812395368449";https://twitter.com/AtulIndore7/status/1032308812395368449
;2018-08-22 22:09;0;1;"#EidMubarak prayers and wishes for those struggling and coming together to get through and rebuild after the #KeralaFlood Y’all are real heroes and I’m so proud to be #malayali Like yeah man, I come from #Kerala And we are awesome";;;#EidMubarak #KeralaFlood #malayali #Kerala;"1032306293862793217";https://twitter.com/ezlazyglam/status/1032306293862793217
;2018-08-22 22:04;3;9;"India not to accept donations from foreign govts for #Keralaflood relief https://www. financialexpress.com/india-news/ind ia-not-to-accept-donations-from-foreign-govts-for-kerala-flood-relief/1288746/ … pic.twitter.com/mQ0UWFPcy4";;;#Keralaflood;"1032305035521220608";https://twitter.com/FinancialXpress/status/1032305035521220608
;2018-08-22 21:41;1;1;"Another post from a camp: #keralaflood pic.twitter.com/9C48wb9P4s";;;#keralaflood;"1032299314473652224";https://twitter.com/skunjus/status/1032299314473652224
;2018-08-22 21:20;2;1;"DON'T UNDERESTIMATE THE POWER OF A FISHERMAN!! Their work at #KeralaFlood is very impressive. They saved many Life from flood! Real heroes of the planet. Should learn selfishness, brotherhood from them. Feeling proud! . Golden heart can be seen only during tough situation. pic.twitter.com/gssloBMJrm";;;#KeralaFlood;"1032294066195554304";https://twitter.com/jenith_sam/status/1032294066195554304
